date,departments,daily_visits,daily_admissions,admission_rate,patient_days,daily_discharge,wait_time,daily_revenue,ctf_daily,daily_profit,ctp_daily,beds_in_use,total_beds,occupancy_rate,daily_readmission,readmission_rate,bed_turnover,employee_count,employee_resign,employee_turnover,equip_count,equip_use,staff_patient_ratio,refer_reason
2024-02-05,pediatric,101,0,0.0,146,37,5,2248.0,9.0,2239.0,10,41,65,0.63,0,0.14,0.0,63,1,0.02,10,0.8,1:2,Prenatal
2024-02-06,obgyn,71,0,0.0,35,19,19,7585.0,19.0,7566.0,21,68,74,0.92,2,0.05,0.0,75,3,0.04,40,0.9,1:4,Accident
2024-02-07,cardio,93,7,0.08,88,29,28,5217.0,4.0,5213.0,3,14,50,0.28,0,0.12,0.1,139,4,0.03,18,0.7,1:1,Cancer
2024-02-08,orthopedic,71,0,0.0,99,25,8,4024.0,18.0,4006.0,18,46,60,0.77,4,0.19,0.0,51,0,0.0,32,0.8,1:4,Chronic Illness
2024-02-09,neurology,120,0,0.0,80,33,22,8034.0,9.0,8025.0,17,38,38,1.0,3,0.2,0.0,44,2,0.05,35,0.9,1:4,Joint Issues
2024-02-10,oncology,136,0,0.0,85,28,21,7569.0,11.0,7558.0,22,28,28,1.0,0,0.13,0.0,135,4,0.03,49,0.5,1:1,Pre/Post Surgery
2024-02-11,radiology,16,16,1.0,108,29,11,2187.0,3.0,2184.0,7,20,75,0.27,1,0.18,0.2,85,0,0.0,53,0.9,1:2,Nervous System
2024-02-12,pathology,93,0,0.0,136,26,54,19981.0,13.0,19968.0,5,50,50,1.0,4,0.04,0.0,61,0,0.0,48,0.7,1:4,Rehabilitation
2024-02-13,anesthesiology,141,11,0.08,41,4,49,15437.0,7.0,15430.0,19,39,54,0.72,0,0.05,0.2,95,2,0.02,27,0.6,1:2,Nervous System
2024-02-14,icu,143,0,0.0,18,14,56,9105.0,3.0,9102.0,12,24,24,1.0,0,0.19,0.0,57,1,0.02,42,0.8,1:1,Accident
2024-02-15,psychiatry,67,0,0.0,87,12,56,14873.0,4.0,14869.0,7,6,12,0.5,3,0.03,0.0,80,4,0.05,50,0.6,1:2,Rehabilitation
2024-02-16,physical_therapy,31,0,0.0,22,20,14,8134.0,18.0,8116.0,13,17,20,0.85,3,0.04,0.0,108,2,0.02,48,0.9,1:2,Imaging
2024-02-17,resp_therapy,163,0,0.0,133,22,5,13945.0,8.0,13937.0,8,45,62,0.73,3,0.08,0.0,37,2,0.05,23,0.5,1:3,Joint Issues
2024-02-18,nutrition_diet,136,0,0.0,105,3,6,5389.0,6.0,5383.0,6,55,55,1.0,2,0.12,0.0,89,1,0.01,10,0.5,1:3,Cancer
2024-02-19,pharmacy,12,0,0.0,92,23,53,19085.0,2.0,19083.0,9,39,39,1.0,4,0.12,0.0,101,4,0.04,22,0.8,1:4,Lab Tests
2024-02-20,laboratory,136,0,0.0,149,21,26,5516.0,9.0,5507.0,21,49,66,0.74,4,0.06,0.0,135,2,0.01,24,0.8,1:3,Mental Health
2024-02-21,infection_control,50,0,0.0,27,23,36,15748.0,13.0,15735.0,9,24,27,0.89,1,0.18,0.0,99,1,0.01,46,0.9,1:3,Mental Health
2024-02-22,medical_records,197,28,0.14,102,4,33,17534.0,15.0,17519.0,16,28,60,0.47,1,0.18,0.5,34,4,0.12,14,0.6,1:3,Lab Tests
2024-02-23,admin,115,0,0.0,33,21,39,3042.0,17.0,3025.0,19,57,57,1.0,4,0.08,0.0,32,3,0.09,23,0.9,1:2,Elective Procedure
2024-02-24,security,23,0,0.0,111,37,21,5865.0,11.0,5854.0,19,62,75,0.83,0,0.09,0.0,138,0,0.0,23,1.0,1:2,Nervous System
2024-02-25,emergency,21,0,0.0,149,17,16,6383.0,16.0,6367.0,15,17,17,1.0,4,0.14,0.0,62,1,0.02,55,0.7,1:3,Nervous System
2024-02-26,internal_med,96,0,0.0,69,21,28,3906.0,16.0,3890.0,3,30,31,0.97,2,0.13,0.0,76,0,0.0,14,0.9,1:1,Cancer
2024-02-27,surgery,21,0,0.0,69,15,34,4784.0,11.0,4773.0,4,11,15,0.73,1,0.08,0.0,36,3,0.08,20,0.8,1:3,Nervous System
2024-02-28,pediatric,150,0,0.0,109,35,48,16827.0,8.0,16819.0,20,46,66,0.7,1,0.08,0.0,51,2,0.04,41,0.5,1:1,Prenatal
2024-02-29,obgyn,34,0,0.0,10,38,34,2532.0,4.0,2528.0,6,45,45,1.0,1,0.07,0.0,74,2,0.03,14,0.7,1:2,Prenatal
2024-03-01,cardio,54,0,0.0,52,24,24,12823.0,3.0,12820.0,15,57,66,0.86,4,0.05,0.0,32,4,0.12,45,0.5,1:1,Elective Procedure
2024-03-02,orthopedic,131,0,0.0,64,11,46,6056.0,7.0,6049.0,3,58,58,1.0,1,0.09,0.0,66,1,0.02,24,1.0,1:2,Pre/Post Surgery
2024-03-03,neurology,156,0,0.0,43,29,11,1858.0,10.0,1848.0,6,42,54,0.78,1,0.14,0.0,106,1,0.01,16,0.6,1:1,Cardiac Issues
2024-03-04,oncology,64,15,0.23,43,3,46,11130.0,11.0,11119.0,4,57,75,0.76,4,0.15,0.2,81,4,0.05,14,0.8,1:2,Imaging
2024-03-05,radiology,109,34,0.31,119,1,54,11362.0,5.0,11357.0,6,19,54,0.35,0,0.16,0.6,48,0,0.0,39,0.6,1:2,Elective Procedure
2024-03-06,pathology,182,0,0.0,93,19,58,17171.0,4.0,17167.0,18,29,29,1.0,1,0.07,0.0,41,2,0.05,24,0.8,1:3,Mental Health
2024-03-07,anesthesiology,145,0,0.0,99,22,42,13488.0,10.0,13478.0,6,52,73,0.71,1,0.15,0.0,84,2,0.02,39,0.6,1:4,Chronic Illness
2024-03-08,icu,128,39,0.3,88,14,11,3139.0,18.0,3121.0,11,23,76,0.3,1,0.0,0.5,48,1,0.02,23,0.9,1:4,Joint Issues
2024-03-09,psychiatry,62,0,0.0,80,12,53,13925.0,15.0,13910.0,19,12,12,1.0,2,0.1,0.0,67,1,0.01,33,0.6,1:2,Imaging
2024-03-10,physical_therapy,192,0,0.0,80,16,34,5692.0,11.0,5681.0,23,63,63,1.0,4,0.16,0.0,24,4,0.17,33,0.9,1:3,Elective Procedure
2024-03-11,resp_therapy,41,0,0.0,123,33,16,15769.0,14.0,15755.0,22,58,73,0.79,1,0.13,0.0,120,3,0.02,44,0.9,1:4,Critical Care
2024-03-12,nutrition_diet,60,0,0.0,38,13,53,1485.0,13.0,1472.0,23,49,49,1.0,2,0.09,0.0,90,0,0.0,14,0.8,1:4,Child Health
2024-03-13,pharmacy,53,0,0.0,106,38,35,19173.0,2.0,19171.0,4,43,68,0.63,0,0.13,0.0,85,3,0.04,21,0.5,1:3,Mental Health
2024-03-14,laboratory,91,44,0.48,62,12,22,1120.0,7.0,1113.0,5,8,64,0.12,0,0.18,0.7,91,3,0.03,29,0.6,1:3,Lab Tests
2024-03-15,infection_control,155,26,0.17,73,38,50,14704.0,14.0,14690.0,17,7,71,0.1,2,0.11,0.4,44,1,0.02,55,0.9,1:4,Imaging
2024-03-16,medical_records,159,0,0.0,70,13,47,7487.0,14.0,7473.0,9,13,13,1.0,0,0.16,0.0,79,1,0.01,14,0.6,1:4,Nervous System
2024-03-17,admin,46,3,0.07,117,33,6,9535.0,5.0,9530.0,6,33,69,0.48,3,0.2,0.0,59,1,0.02,45,0.6,1:1,Mental Health
2024-03-18,security,105,0,0.0,46,33,57,19672.0,3.0,19669.0,14,15,39,0.38,0,0.14,0.0,26,3,0.12,30,0.8,1:1,Accident
2024-03-19,emergency,65,0,0.0,144,11,37,2212.0,16.0,2196.0,3,11,11,1.0,3,0.11,0.0,65,0,0.0,57,0.6,1:2,Rehabilitation
2024-03-20,internal_med,114,35,0.31,17,5,15,17475.0,13.0,17462.0,19,31,71,0.44,2,0.01,0.5,105,1,0.01,48,0.6,1:4,Breathing Disorders
2024-03-21,surgery,68,27,0.4,87,6,38,7025.0,8.0,7017.0,6,25,58,0.43,3,0.07,0.5,40,2,0.05,12,0.8,1:3,Cancer
2024-03-22,pediatric,140,0,0.0,77,18,20,3671.0,19.0,3652.0,6,18,18,1.0,0,0.11,0.0,20,0,0.0,38,0.7,1:3,Mental Health
2024-03-23,obgyn,165,0,0.0,30,16,58,11846.0,14.0,11832.0,24,40,40,1.0,1,0.16,0.0,142,2,0.01,34,0.6,1:4,Cardiac Issues
2024-03-24,cardio,44,0,0.0,103,31,39,6403.0,18.0,6385.0,11,40,70,0.57,3,0.09,0.0,144,0,0.0,36,0.8,1:2,Chronic Illness
2024-03-25,orthopedic,198,0,0.0,84,25,56,15713.0,5.0,15708.0,23,57,57,1.0,0,0.19,0.0,52,1,0.02,45,0.7,1:3,Breathing Disorders
2024-03-26,neurology,102,0,0.0,87,33,37,18226.0,15.0,18211.0,12,34,34,1.0,1,0.05,0.0,23,4,0.17,31,0.9,1:4,Elective Procedure
2024-03-27,oncology,191,0,0.0,75,13,25,15585.0,14.0,15571.0,21,39,45,0.87,2,0.15,0.0,22,1,0.05,47,0.6,1:4,Breathing Disorders
2024-03-28,radiology,106,0,0.0,63,10,24,12006.0,4.0,12002.0,21,17,17,1.0,2,0.08,0.0,110,3,0.03,44,0.8,1:2,Prenatal
2024-03-29,pathology,144,11,0.08,109,24,12,4404.0,19.0,4385.0,17,32,67,0.48,4,0.1,0.2,71,3,0.04,10,0.7,1:4,Lab Tests
2024-03-30,anesthesiology,85,39,0.46,30,10,55,2980.0,15.0,2965.0,24,5,54,0.09,2,0.16,0.7,47,0,0.0,12,0.7,1:3,Pre/Post Surgery
2024-03-31,icu,58,11,0.19,62,31,30,3443.0,16.0,3427.0,19,29,71,0.41,4,0.06,0.2,89,3,0.03,33,0.6,1:1,Cardiac Issues
2024-04-01,psychiatry,103,0,0.0,92,13,37,3845.0,4.0,3841.0,9,47,48,0.98,2,0.02,0.0,76,1,0.01,17,0.5,1:2,Cancer
2024-04-02,physical_therapy,168,0,0.0,13,3,30,7565.0,2.0,7563.0,5,67,67,1.0,2,0.1,0.0,127,2,0.02,57,0.9,1:4,Chronic Illness
2024-04-03,resp_therapy,195,0,0.0,64,34,41,15405.0,18.0,15387.0,7,55,73,0.75,2,0.11,0.0,43,1,0.02,48,0.7,1:2,Breathing Disorders
2024-04-04,nutrition_diet,198,19,0.1,24,28,34,6844.0,4.0,6840.0,18,6,53,0.11,4,0.16,0.4,96,0,0.0,27,0.8,1:4,Prenatal
2024-04-05,pharmacy,33,0,0.0,73,19,35,16169.0,15.0,16154.0,9,38,38,1.0,4,0.19,0.0,95,3,0.03,50,1.0,1:1,Joint Issues
2024-04-06,laboratory,157,32,0.2,121,23,37,15097.0,4.0,15093.0,18,13,68,0.19,3,0.01,0.5,88,2,0.02,12,0.8,1:2,Lab Tests
2024-04-07,infection_control,46,0,0.0,127,18,15,5366.0,14.0,5352.0,11,6,18,0.33,0,0.12,0.0,120,4,0.03,27,0.7,1:4,Pre/Post Surgery
2024-04-08,medical_records,13,0,0.0,29,13,57,1200.0,16.0,1184.0,3,15,15,1.0,0,0.14,0.0,111,2,0.02,25,0.6,1:1,Breathing Disorders
2024-04-09,admin,117,0,0.0,73,33,45,11403.0,19.0,11384.0,5,38,38,1.0,0,0.2,0.0,111,2,0.02,41,1.0,1:3,Lab Tests
2024-01-01,security,135,0,0.0,42,34,9,15334.0,15.0,15319.0,10,65,67,0.97,2,0.19,0.0,131,1,0.01,10,0.8,1:4,Joint Issues
2024-01-02,emergency,29,0,0.0,90,26,6,9441.0,4.0,9437.0,20,26,26,1.0,0,0.14,0.0,114,3,0.03,35,0.8,1:1,Child Health
2024-01-03,internal_med,197,6,0.03,135,5,17,11435.0,9.0,11426.0,20,14,25,0.56,4,0.1,0.2,42,2,0.05,57,0.7,1:1,Elective Procedure
2024-01-04,surgery,161,0,0.0,78,3,22,8509.0,5.0,8504.0,21,12,12,1.0,3,0.03,0.0,46,2,0.04,21,0.9,1:2,Critical Care
2024-01-05,pediatric,59,0,0.0,103,7,30,19476.0,5.0,19471.0,9,30,30,1.0,1,0.08,0.0,89,1,0.01,47,0.9,1:4,Nervous System
2024-01-06,obgyn,186,0,0.0,77,24,29,1612.0,12.0,1600.0,22,53,73,0.73,3,0.12,0.0,128,0,0.0,30,0.6,1:3,Critical Care
2024-01-07,cardio,188,16,0.09,96,22,48,8806.0,2.0,8804.0,8,7,45,0.16,0,0.15,0.4,96,0,0.0,50,0.8,1:4,Chronic Illness
2024-01-08,orthopedic,105,39,0.37,30,23,18,14258.0,9.0,14249.0,13,9,71,0.13,0,0.13,0.5,69,2,0.03,22,0.7,1:1,Prenatal
2024-01-09,neurology,114,0,0.0,72,30,9,6553.0,16.0,6537.0,7,51,51,1.0,4,0.14,0.0,143,3,0.02,21,0.5,1:3,Pre/Post Surgery
2024-01-10,oncology,173,3,0.02,94,18,46,19442.0,2.0,19440.0,14,30,51,0.59,3,0.09,0.1,38,1,0.03,22,0.9,1:1,Imaging
2024-01-11,radiology,126,29,0.23,143,32,56,15693.0,8.0,15685.0,3,9,70,0.13,4,0.15,0.4,20,0,0.0,27,0.6,1:2,Rehabilitation
2024-01-12,pathology,107,0,0.0,33,7,6,9736.0,12.0,9724.0,21,19,22,0.86,4,0.03,0.0,59,0,0.0,28,0.8,1:4,Prenatal
2024-01-13,anesthesiology,75,0,0.0,120,20,8,6099.0,15.0,6084.0,13,20,20,1.0,1,0.03,0.0,41,4,0.1,28,0.7,1:1,Accident
2024-01-14,icu,88,53,0.6,104,5,16,3059.0,17.0,3042.0,17,5,63,0.08,4,0.03,0.8,131,2,0.02,15,0.7,1:1,Breathing Disorders
2024-01-15,psychiatry,171,0,0.0,92,25,15,17756.0,15.0,17741.0,18,20,25,0.8,4,0.18,0.0,59,3,0.05,57,0.7,1:4,Joint Issues
2024-01-16,physical_therapy,173,0,0.0,111,8,8,17774.0,13.0,17761.0,5,17,17,1.0,1,0.02,0.0,57,1,0.02,16,1.0,1:3,Child Health
2024-01-17,resp_therapy,15,15,1.0,87,15,47,14354.0,18.0,14336.0,13,7,68,0.1,2,0.16,0.2,67,0,0.0,16,0.7,1:1,Rehabilitation
2024-01-18,nutrition_diet,48,6,0.12,133,4,13,14429.0,15.0,14414.0,13,56,66,0.85,2,0.05,0.1,94,4,0.04,37,0.6,1:4,Breathing Disorders
2024-01-19,pharmacy,179,0,0.0,149,34,14,5808.0,11.0,5797.0,12,49,49,1.0,1,0.09,0.0,126,2,0.02,37,0.8,1:2,Rehabilitation
2024-01-20,laboratory,124,46,0.37,129,5,31,4322.0,15.0,4307.0,4,17,68,0.25,4,0.18,0.7,27,2,0.07,28,0.6,1:2,Imaging
2024-01-21,infection_control,195,0,0.0,24,11,10,14740.0,19.0,14721.0,22,11,11,1.0,0,0.12,0.0,105,1,0.01,25,0.6,1:4,Pre/Post Surgery
2024-01-22,medical_records,134,0,0.0,92,5,19,3606.0,10.0,3596.0,7,19,19,1.0,3,0.04,0.0,87,0,0.0,26,0.5,1:1,Chronic Illness
2024-01-23,admin,21,0,0.0,15,38,46,18185.0,18.0,18167.0,10,53,53,1.0,0,0.06,0.0,94,1,0.01,31,0.5,1:4,Nervous System
2024-01-24,security,140,0,0.0,76,20,35,19770.0,7.0,19763.0,15,20,20,1.0,0,0.18,0.0,109,1,0.01,28,0.7,1:4,Breathing Disorders
2024-01-25,emergency,27,0,0.0,131,11,26,12804.0,9.0,12795.0,17,11,11,1.0,4,0.09,0.0,149,4,0.03,57,0.7,1:1,Child Health
2024-01-26,internal_med,49,0,0.0,93,1,57,15998.0,14.0,15984.0,4,59,59,1.0,3,0.12,0.0,99,2,0.02,38,0.6,1:3,Accident
2024-01-27,surgery,30,0,0.0,120,4,10,13153.0,19.0,13134.0,14,21,21,1.0,3,0.09,0.0,114,3,0.03,57,0.9,1:3,Nervous System
2024-01-28,pediatric,152,0,0.0,145,32,37,11788.0,6.0,11782.0,10,32,32,1.0,2,0.08,0.0,89,2,0.02,28,0.6,1:2,Rehabilitation
2024-01-29,obgyn,108,0,0.0,73,26,33,10241.0,7.0,10234.0,23,15,27,0.56,1,0.04,0.0,109,2,0.02,56,1.0,1:3,Critical Care
2024-01-30,cardio,35,26,0.74,135,33,25,19927.0,5.0,19922.0,21,12,71,0.17,4,0.14,0.4,78,4,0.05,44,0.8,1:4,Lab Tests
2024-01-31,orthopedic,17,0,0.0,37,33,58,15626.0,8.0,15618.0,3,68,71,0.96,3,0.14,0.0,47,3,0.06,56,0.5,1:1,Joint Issues
2024-02-01,neurology,109,14,0.13,107,8,56,18250.0,5.0,18245.0,10,25,47,0.53,4,0.05,0.3,91,0,0.0,34,1.0,1:2,Elective Procedure
2024-02-02,oncology,96,0,0.0,22,20,34,19272.0,12.0,19260.0,12,67,76,0.88,2,0.16,0.0,33,3,0.09,57,0.7,1:3,Elective Procedure
2024-02-03,radiology,51,0,0.0,95,16,25,11040.0,13.0,11027.0,15,47,47,1.0,0,0.17,0.0,43,0,0.0,29,0.7,1:4,Joint Issues
2024-02-04,pathology,181,31,0.17,30,21,40,15001.0,15.0,14986.0,7,24,76,0.32,3,0.18,0.4,131,3,0.02,46,0.6,1:2,Chronic Illness
2024-02-05,anesthesiology,23,23,1.0,72,26,59,13414.0,14.0,13400.0,24,12,70,0.17,2,0.03,0.3,63,1,0.02,28,0.9,1:1,Prenatal
2024-02-06,icu,87,0,0.0,120,10,26,4537.0,11.0,4526.0,11,10,10,1.0,4,0.06,0.0,75,3,0.04,51,0.7,1:3,Joint Issues
2024-02-07,psychiatry,11,0,0.0,85,18,50,12612.0,19.0,12593.0,12,50,54,0.93,2,0.17,0.0,139,4,0.03,22,0.6,1:4,Cardiac Issues
2024-02-08,physical_therapy,128,0,0.0,82,31,24,2639.0,17.0,2622.0,16,35,37,0.95,2,0.04,0.0,51,0,0.0,56,0.6,1:1,Imaging
2024-02-09,resp_therapy,46,5,0.11,16,12,26,6524.0,6.0,6518.0,13,13,30,0.43,2,0.0,0.2,44,2,0.05,21,0.9,1:4,Joint Issues
2024-02-10,nutrition_diet,78,2,0.03,81,1,56,3666.0,9.0,3657.0,16,19,22,0.86,2,0.17,0.1,135,4,0.03,58,0.6,1:4,Breathing Disorders
2024-02-11,pharmacy,175,0,0.0,138,9,44,19331.0,15.0,19316.0,5,30,36,0.83,2,0.07,0.0,85,0,0.0,24,0.6,1:4,Rehabilitation
2024-02-12,laboratory,50,0,0.0,140,3,15,9705.0,6.0,9699.0,23,14,16,0.88,2,0.08,0.0,61,0,0.0,13,0.7,1:1,Chronic Illness
2024-02-13,infection_control,71,0,0.0,113,26,51,14964.0,9.0,14955.0,18,31,31,1.0,1,0.09,0.0,95,2,0.02,24,0.9,1:2,Joint Issues
2024-02-14,medical_records,69,13,0.19,37,9,35,3663.0,7.0,3656.0,22,40,62,0.65,4,0.17,0.2,57,1,0.02,26,0.6,1:4,Chronic Illness
2024-02-15,admin,134,0,0.0,52,13,55,17690.0,17.0,17673.0,19,13,13,1.0,0,0.07,0.0,80,4,0.05,36,0.6,1:2,Joint Issues
2024-02-16,security,120,0,0.0,106,24,44,6863.0,5.0,6858.0,7,27,32,0.84,4,0.18,0.0,108,2,0.02,20,0.9,1:2,Mental Health
2024-02-17,emergency,23,20,0.87,55,14,17,11414.0,13.0,11401.0,9,45,79,0.57,3,0.12,0.3,37,2,0.05,32,0.6,1:3,Rehabilitation
2024-02-18,internal_med,93,7,0.08,10,3,22,9770.0,12.0,9758.0,19,32,42,0.76,3,0.11,0.2,89,1,0.01,24,0.8,1:3,Breathing Disorders
2024-02-19,surgery,139,0,0.0,111,34,26,2477.0,4.0,2473.0,22,37,37,1.0,4,0.07,0.0,101,4,0.04,40,1.0,1:2,Nervous System
2024-02-20,pediatric,79,0,0.0,44,17,21,14294.0,13.0,14281.0,24,17,17,1.0,2,0.05,0.0,135,2,0.01,35,0.9,1:3,Imaging
2024-02-21,obgyn,154,0,0.0,63,10,42,16970.0,6.0,16964.0,13,10,10,1.0,1,0.12,0.0,99,1,0.01,16,0.5,1:3,Nervous System
2024-02-22,cardio,132,19,0.14,33,9,29,19378.0,7.0,19371.0,14,18,46,0.39,0,0.09,0.4,34,4,0.12,22,0.7,1:2,Breathing Disorders
2024-02-23,orthopedic,98,26,0.27,31,13,36,13076.0,19.0,13057.0,4,33,72,0.46,2,0.18,0.4,32,3,0.09,22,0.6,1:1,Prenatal
2024-02-24,neurology,37,0,0.0,25,2,19,8690.0,17.0,8673.0,21,31,31,1.0,4,0.1,0.0,138,0,0.0,29,1.0,1:3,Joint Issues
2024-02-25,oncology,75,19,0.25,22,7,17,15293.0,12.0,15281.0,7,53,79,0.67,4,0.1,0.2,62,1,0.02,43,1.0,1:3,Lab Tests
2024-02-26,radiology,172,0,0.0,109,21,30,4257.0,6.0,4251.0,13,30,30,1.0,1,0.08,0.0,76,0,0.0,19,0.6,1:1,Nervous System
2024-02-27,pathology,14,14,1.0,109,19,54,6064.0,10.0,6054.0,21,9,44,0.2,1,0.16,0.3,36,3,0.08,59,0.8,1:1,Child Health
2024-02-28,anesthesiology,177,0,0.0,71,14,15,2720.0,4.0,2716.0,9,14,14,1.0,4,0.08,0.0,51,2,0.04,46,0.9,1:1,Chronic Illness
2024-02-29,icu,193,36,0.19,96,22,17,10213.0,9.0,10204.0,23,11,69,0.16,2,0.05,0.5,74,2,0.03,36,0.6,1:2,Joint Issues
2024-03-01,psychiatry,173,0,0.0,87,11,37,15113.0,7.0,15106.0,24,46,55,0.84,2,0.17,0.0,32,4,0.12,43,0.6,1:1,Critical Care
2024-03-02,physical_therapy,54,0,0.0,76,33,54,2315.0,5.0,2310.0,8,40,59,0.68,2,0.12,0.0,66,1,0.02,45,0.5,1:2,Accident
2024-03-03,resp_therapy,160,0,0.0,100,32,41,18014.0,13.0,18001.0,13,31,57,0.54,0,0.12,0.0,106,1,0.01,25,0.7,1:4,Pre/Post Surgery
2024-03-04,nutrition_diet,56,0,0.0,42,15,42,16895.0,13.0,16882.0,16,15,15,1.0,0,0.12,0.0,81,4,0.05,30,0.9,1:4,Chronic Illness
2024-03-05,pharmacy,40,0,0.0,124,39,5,5274.0,17.0,5257.0,6,50,65,0.77,2,0.14,0.0,48,0,0.0,25,1.0,1:1,Imaging
2024-03-06,laboratory,148,19,0.13,28,20,43,16857.0,11.0,16846.0,10,29,68,0.43,4,0.06,0.3,41,2,0.05,26,0.6,1:1,Joint Issues
2024-03-07,infection_control,19,0,0.0,133,8,31,11435.0,15.0,11420.0,11,31,38,0.82,1,0.01,0.0,84,2,0.02,24,0.6,1:4,Pre/Post Surgery
2024-03-08,medical_records,127,0,0.0,129,27,40,14026.0,14.0,14012.0,4,5,27,0.19,3,0.16,0.0,48,1,0.02,22,0.7,1:2,Pre/Post Surgery
2024-03-09,admin,23,0,0.0,106,9,36,1478.0,10.0,1468.0,13,11,11,1.0,1,0.03,0.0,67,1,0.01,42,0.9,1:2,Imaging
2024-03-10,security,89,0,0.0,33,17,45,6913.0,8.0,6905.0,22,17,17,1.0,1,0.14,0.0,24,4,0.17,14,0.8,1:1,Critical Care
2024-03-11,emergency,102,9,0.09,36,25,19,13321.0,13.0,13308.0,24,29,63,0.46,3,0.02,0.1,120,3,0.02,36,0.8,1:1,Accident
2024-03-12,internal_med,19,0,0.0,84,33,35,16640.0,6.0,16634.0,9,47,47,1.0,2,0.08,0.0,90,0,0.0,10,0.8,1:1,Joint Issues
2024-03-13,surgery,85,45,0.53,32,2,10,15820.0,19.0,15801.0,6,10,57,0.18,1,0.01,0.8,85,3,0.04,53,0.5,1:4,Breathing Disorders
2024-03-14,pediatric,103,0,0.0,50,19,29,18528.0,5.0,18523.0,16,36,36,1.0,3,0.1,0.0,91,3,0.03,39,0.7,1:3,Breathing Disorders
2024-03-15,obgyn,114,0,0.0,65,20,53,10631.0,3.0,10628.0,3,29,29,1.0,4,0.13,0.0,44,1,0.02,32,1.0,1:1,Prenatal
2024-03-16,cardio,10,0,0.0,107,21,56,9732.0,4.0,9728.0,14,21,21,1.0,4,0.03,0.0,79,1,0.01,24,0.5,1:2,Breathing Disorders
2024-03-17,orthopedic,142,40,0.28,15,6,22,18348.0,13.0,18335.0,21,6,52,0.12,4,0.07,0.8,59,1,0.02,45,0.8,1:3,Breathing Disorders
2024-03-18,neurology,29,27,0.93,49,17,26,12009.0,4.0,12005.0,7,26,70,0.37,2,0.19,0.4,26,3,0.12,28,0.6,1:2,Mental Health
2024-03-19,oncology,17,0,0.0,51,25,35,8895.0,5.0,8890.0,10,40,40,1.0,1,0.09,0.0,65,0,0.0,39,0.8,1:3,Lab Tests
2024-03-20,radiology,180,8,0.04,41,38,40,8084.0,7.0,8077.0,13,24,70,0.34,1,0.16,0.1,105,1,0.01,25,0.8,1:4,Elective Procedure
2024-03-21,pathology,10,10,1.0,19,4,13,2984.0,13.0,2971.0,24,28,76,0.37,0,0.19,0.1,40,2,0.05,27,0.8,1:3,Lab Tests
2024-03-22,anesthesiology,66,0,0.0,78,30,50,14579.0,11.0,14568.0,6,44,44,1.0,4,0.19,0.0,20,0,0.0,35,0.9,1:2,Chronic Illness
2024-03-23,icu,73,0,0.0,18,20,7,2193.0,2.0,2191.0,17,24,24,1.0,2,0.18,0.0,142,2,0.01,26,0.7,1:3,Rehabilitation
2024-03-24,psychiatry,127,17,0.13,78,3,37,13838.0,18.0,13820.0,22,5,25,0.2,3,0.06,0.7,144,0,0.0,20,0.8,1:4,Joint Issues
2024-03-25,physical_therapy,37,0,0.0,148,22,31,8782.0,17.0,8765.0,14,7,22,0.32,2,0.19,0.0,52,1,0.02,54,0.5,1:2,Cancer
2024-03-26,resp_therapy,130,0,0.0,108,18,47,11264.0,10.0,11254.0,22,44,44,1.0,1,0.16,0.0,23,4,0.17,38,0.9,1:1,Cancer
2024-03-27,nutrition_diet,116,0,0.0,83,26,5,4056.0,10.0,4046.0,24,59,68,0.87,4,0.17,0.0,22,1,0.05,18,0.6,1:3,Rehabilitation
2024-03-28,pharmacy,174,0,0.0,112,30,48,12760.0,10.0,12750.0,23,30,30,1.0,0,0.0,0.0,110,3,0.03,58,0.9,1:2,Mental Health
2024-03-29,laboratory,184,6,0.03,132,8,13,13716.0,13.0,13703.0,12,49,63,0.78,2,0.19,0.1,71,3,0.04,26,0.6,1:3,Imaging
2024-03-30,infection_control,174,0,0.0,111,17,9,17698.0,10.0,17688.0,18,30,39,0.77,0,0.16,0.0,47,0,0.0,36,0.5,1:4,Imaging
2024-03-31,medical_records,58,0,0.0,17,31,19,9059.0,16.0,9043.0,10,57,57,1.0,1,0.15,0.0,89,3,0.03,46,0.6,1:2,Breathing Disorders
2024-04-01,admin,129,0,0.0,28,37,54,5911.0,3.0,5908.0,22,28,44,0.64,3,0.02,0.0,76,1,0.01,31,1.0,1:1,Nervous System
2024-04-02,security,53,0,0.0,11,33,13,11639.0,12.0,11627.0,10,39,47,0.83,2,0.05,0.0,127,2,0.02,17,0.7,1:1,Chronic Illness
2024-04-03,emergency,65,0,0.0,64,27,49,3816.0,12.0,3804.0,8,28,40,0.7,1,0.19,0.0,43,1,0.02,12,0.6,1:3,Accident
2024-04-04,internal_med,165,0,0.0,148,4,32,11185.0,9.0,11176.0,5,32,33,0.97,4,0.1,0.0,96,0,0.0,47,0.6,1:4,Nervous System
2024-04-05,surgery,120,16,0.13,26,22,17,4943.0,7.0,4936.0,10,20,58,0.34,2,0.08,0.3,95,3,0.03,44,0.7,1:4,Chronic Illness
2024-04-06,pediatric,143,0,0.0,70,26,28,18104.0,8.0,18096.0,12,41,41,1.0,0,0.17,0.0,88,2,0.02,41,0.5,1:3,Child Health
2024-04-07,obgyn,117,0,0.0,140,32,49,10877.0,4.0,10873.0,7,58,64,0.91,2,0.02,0.0,120,4,0.03,17,0.8,1:2,Breathing Disorders
